device,country,topic,category,sub_category,raw_messages,raw_users,raw_conversations,index,date
desktop,840,Influencer Marketing Platform,Technology,AgriTech and FoodTech,660,418,468,468,2025-12-02
desktop,840,Influencer Marketing Tools,Technology,AgriTech and FoodTech,652,418,468,468,2025-12-04
desktop,840,Generative AI Consulting,Technology,AgriTech and FoodTech,683,412,467,467,2025-12-02
desktop,840,Agentic AI Consulting,Technology,AgriTech and FoodTech,782,398,465,465,2025-12-05
desktop,840,AI Marketing Assistant,Technology,AgriTech and FoodTech,606,407,464,464,2025-12-04
desktop,840,AI Strategy & Roadmapping,Technology,AgriTech and FoodTech,696,397,463,463,2025-12-03
desktop,840,Campaign Analytics & Optimization,Technology,AgriTech and FoodTech,671,409,462,462,2025-12-03
desktop,840,AI-powered Growth Platform,Technology,AgriTech and FoodTech,693,388,461,461,2025-12-02
desktop,840,Data Analytics & AI Consulting,Technology,AgriTech and FoodTech,678,401,459,459,2025-12-03
desktop,840,Influencer Marketing Platform,Technology,AgriTech and FoodTech,621,421,459,459,2025-12-04
desktop,840,SaaS Business Insights,Technology,AgriTech and FoodTech,624,389,458,458,2025-12-03
desktop,840,Data-Driven Sales Consulting,Technology,AgriTech and FoodTech,622,403,455,455,2025-12-04
desktop,840,Campaign Analytics & Optimization,Technology,AgriTech and FoodTech,662,402,454,454,2025-12-04
desktop,840,Customer 360 Analytics,Technology,AgriTech and FoodTech,627,393,454,454,2025-12-04
desktop,840,Go-to-Market (GTM) Strategy Tools,Technology,AgriTech and FoodTech,626,368,451,451,2025-12-03
desktop,840,Influencer Marketing Tools,Technology,AgriTech and FoodTech,629,411,449,449,2025-12-01
desktop,840,Marketing Analytics & Attribution,Technology,AgriTech and FoodTech,622,373,449,449,2025-12-02
desktop,840,Data Analytics & AI Consulting,Technology,AgriTech and FoodTech,723,380,447,447,2025-12-02
desktop,840,Data Analytics & AI Consulting,Technology,AgriTech and FoodTech,692,385,447,447,2025-12-04
desktop,840,SaaS Product Launch Consulting,Technology,AgriTech and FoodTech,607,393,445,445,2025-12-02
desktop,840,AI Strategy & Roadmapping,Technology,AgriTech and FoodTech,653,394,445,445,2025-12-04
desktop,840,SaaS Business Insights,Technology,AgriTech and FoodTech,639,399,444,444,2025-12-04
desktop,840,Go-to-Market (GTM) Strategy Tools,Technology,AgriTech and FoodTech,622,360,444,444,2025-12-02
desktop,840,Business Coaching for Creatives,Technology,AgriTech and FoodTech,610,405,443,443,2025-12-02
desktop,840,Customer 360 Analytics,Technology,AgriTech and FoodTech,627,390,442,442,2025-12-02
desktop,840,Data Tracking & Analytics Consulting,Technology,AgriTech and FoodTech,620,360,435,435,2025-12-02
desktop,840,SaaS Business Insights,Technology,AgriTech and FoodTech,590,381,434,434,2025-12-02
desktop,840,Social Media Monetization Services,Technology,AgriTech and FoodTech,597,402,434,434,2025-12-03
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,AgriTech and FoodTech,722,357,434,434,2025-12-07
desktop,840,Omni-Channel Lead Generation,Technology,AgriTech and FoodTech,571,370,433,433,2025-12-02
desktop,840,Generative AI Consulting,Technology,AgriTech and FoodTech,668,384,433,433,2025-12-04
desktop,840,Data-Driven Sales Consulting,Technology,AgriTech and FoodTech,631,388,433,433,2025-12-03
desktop,840,Social Media Monetization Consulting,Technology,AgriTech and FoodTech,582,384,432,432,2025-12-02
desktop,840,Social Media Monetization Services,Technology,AgriTech and FoodTech,587,400,431,431,2025-12-02
desktop,840,AI for Sales & Marketing Consulting,Technology,AgriTech and FoodTech,634,378,430,430,2025-12-01
desktop,840,Business Coaching for Creatives,Technology,AgriTech and FoodTech,635,398,428,428,2025-12-01
desktop,840,Influencer Marketing Platform,Technology,AgriTech and FoodTech,596,401,427,427,2025-12-01
desktop,840,AI Marketing Assistant,Technology,AgriTech and FoodTech,577,389,425,425,2025-12-01
desktop,840,AI-Powered Marketing Consulting,Technology,AgriTech and FoodTech,603,329,425,425,2025-12-02
desktop,840,Generative AI Consulting,Technology,AgriTech and FoodTech,644,382,425,425,2025-12-01
desktop,840,Social Media Monetization Consulting,Technology,AgriTech and FoodTech,567,377,423,423,2025-12-03
desktop,840,Customer 360 Analytics,Technology,AgriTech and FoodTech,565,374,422,422,2025-12-03
desktop,840,AI-powered Sales & Marketing Automation,Technology,AgriTech and FoodTech,613,366,422,422,2025-12-04
desktop,840,all,Retail & Consumer Products,Home Furnishings,22890,10110,12571,12571,2025-12-01
desktop,840,all,Retail & Consumer Products,Home Furnishings,21512,9666,12018,12018,2025-12-02
desktop,840,all,Retail & Consumer Products,Home Furnishings,20736,9364,11574,11574,2025-12-03
desktop,840,all,Retail & Consumer Products,Home Furnishings,20798,9230,11297,11297,2025-12-04
desktop,840,all,Retail & Consumer Products,Home Furnishings,18251,7811,9584,9584,2025-12-05
desktop,840,all,Retail & Consumer Products,Home Furnishings,16068,6917,8519,8519,2025-12-07
desktop,840,all,Retail & Consumer Products,Home Furnishings,13043,5486,6773,6773,2025-12-06
desktop,840,Mood Board Creator,Retail & Consumer Products,Home Furnishings,1277,818,937,937,2025-12-01
desktop,840,Mood Board Creator,Retail & Consumer Products,Home Furnishings,1148,795,877,877,2025-12-02
desktop,840,Mood Board Creator,Retail & Consumer Products,Home Furnishings,1149,763,839,839,2025-12-03
desktop,840,Mood Board Creator,Retail & Consumer Products,Home Furnishings,1116,751,813,813,2025-12-04
desktop,840,Mood Board Creator,Retail & Consumer Products,Home Furnishings,1008,661,736,736,2025-12-05
desktop,840,Mood Board Creator,Retail & Consumer Products,Home Furnishings,887,571,630,630,2025-12-07
desktop,840,Mockup Generator,Retail & Consumer Products,Home Furnishings,758,518,571,571,2025-12-01
desktop,840,Product Image Creation,Retail & Consumer Products,Home Furnishings,781,476,569,569,2025-12-01
desktop,840,Product Image Creation,Retail & Consumer Products,Home Furnishings,769,493,557,557,2025-12-03
desktop,840,Mood Board Creator,Retail & Consumer Products,Home Furnishings,755,508,552,552,2025-12-06
desktop,840,Interactive Brochure Creation,Retail & Consumer Products,Home Furnishings,707,527,548,548,2025-12-02
desktop,840,Mockup Generator,Retail & Consumer Products,Home Furnishings,696,503,545,545,2025-12-02
desktop,840,Interactive Brochure Creation,Retail & Consumer Products,Home Furnishings,713,502,533,533,2025-12-01
desktop,840,Product Image Creation,Retail & Consumer Products,Home Furnishings,733,466,522,522,2025-12-04
desktop,840,Product Image Creation,Retail & Consumer Products,Home Furnishings,740,438,519,519,2025-12-05
desktop,840,Interactive Brochure Creation,Retail & Consumer Products,Home Furnishings,697,494,513,513,2025-12-03
desktop,840,Product Image Creation,Retail & Consumer Products,Home Furnishings,671,437,508,508,2025-12-02
desktop,840,Mockup Generator,Retail & Consumer Products,Home Furnishings,691,472,506,506,2025-12-03
desktop,840,Mockup Generator,Retail & Consumer Products,Home Furnishings,640,475,496,496,2025-12-04
desktop,840,AI Mockup Generation,Retail & Consumer Products,Home Furnishings,644,428,490,490,2025-12-01
desktop,840,Interactive Brochure Creation,Retail & Consumer Products,Home Furnishings,608,471,485,485,2025-12-04
desktop,840,Customizable Digital Templates,Retail & Consumer Products,Home Furnishings,607,473,485,485,2025-12-02
desktop,840,AI Mockup Generation,Retail & Consumer Products,Home Furnishings,596,428,484,484,2025-12-02
desktop,840,Customizable Digital Templates,Retail & Consumer Products,Home Furnishings,643,442,473,473,2025-12-01
desktop,840,Personalized Cake Images,Retail & Consumer Products,Home Furnishings,623,396,463,463,2025-12-01
desktop,840,Personalized Cake Images,Retail & Consumer Products,Home Furnishings,588,411,455,455,2025-12-03
desktop,840,Customizable Digital Templates,Retail & Consumer Products,Home Furnishings,626,425,454,454,2025-12-03
desktop,840,AI Mockup Generation,Retail & Consumer Products,Home Furnishings,595,417,453,453,2025-12-03
desktop,840,Personalized Images,Retail & Consumer Products,Home Furnishings,605,377,450,450,2025-12-01
desktop,840,Personalized Cake Images,Retail & Consumer Products,Home Furnishings,564,393,446,446,2025-12-02
desktop,840,Customizable Digital Templates,Retail & Consumer Products,Home Furnishings,549,431,446,446,2025-12-04
desktop,840,Personalized Images,Retail & Consumer Products,Home Furnishings,588,385,438,438,2025-12-03
desktop,840,Interactive Brochure Creation,Retail & Consumer Products,Home Furnishings,576,402,436,436,2025-12-05
desktop,840,Personalized Images,Retail & Consumer Products,Home Furnishings,531,376,428,428,2025-12-02
desktop,840,Mockup Generator,Retail & Consumer Products,Home Furnishings,578,388,428,428,2025-12-05
desktop,840,Design Tools & Plugins,Retail & Consumer Products,Home Furnishings,559,401,424,424,2025-12-01
desktop,840,Personalized Cake Images,Retail & Consumer Products,Home Furnishings,562,384,423,423,2025-12-04
desktop,840,Personalized Cake Images,Retail & Consumer Products,Home Furnishings,561,356,419,419,2025-12-05
desktop,840,AI Mockup Generation,Retail & Consumer Products,Home Furnishings,534,396,418,418,2025-12-04
desktop,840,Document Preparation Assistance,Retail & Consumer Products,Home Furnishings,454,401,414,414,2025-12-03
desktop,840,Document Preparation Assistance,Retail & Consumer Products,Home Furnishings,473,409,411,411,2025-12-01
desktop,840,Canva Templates,Retail & Consumer Products,Home Furnishings,542,377,406,406,2025-12-01
desktop,840,Design Tools & Plugins,Retail & Consumer Products,Home Furnishings,544,388,405,405,2025-12-02
desktop,840,Customizable Digital Templates,Retail & Consumer Products,Home Furnishings,539,376,404,404,2025-12-05
desktop,840,Document Preparation Assistance,Retail & Consumer Products,Home Furnishings,459,394,403,403,2025-12-02
desktop,840,Canva Templates,Retail & Consumer Products,Home Furnishings,523,385,402,402,2025-12-02
desktop,840,Personalized Images,Retail & Consumer Products,Home Furnishings,530,345,401,401,2025-12-05
desktop,840,Personalized Images,Retail & Consumer Products,Home Furnishings,523,362,400,400,2025-12-04
desktop,840,AI Mockup Generation,Retail & Consumer Products,Home Furnishings,533,364,399,399,2025-12-05
desktop,840,Product Image Creation,Retail & Consumer Products,Home Furnishings,541,347,399,399,2025-12-06
desktop,840,Design Tools & Plugins,Retail & Consumer Products,Home Furnishings,544,372,393,393,2025-12-03
desktop,840,Canva Templates,Retail & Consumer Products,Home Furnishings,530,364,388,388,2025-12-03
desktop,840,Wallpaper Tools,Retail & Consumer Products,Home Furnishings,501,351,386,386,2025-12-03
desktop,840,Design Tools & Plugins,Retail & Consumer Products,Home Furnishings,487,370,386,386,2025-12-04
desktop,840,Custom Photo to Painting Services,Retail & Consumer Products,Home Furnishings,471,347,381,381,2025-12-02
desktop,840,Personalized Illustrations,Retail & Consumer Products,Home Furnishings,464,325,378,378,2025-12-02
desktop,840,Custom Photo to Painting Services,Retail & Consumer Products,Home Furnishings,481,341,377,377,2025-12-03
desktop,840,Sketch Templates,Retail & Consumer Products,Home Furnishings,509,354,377,377,2025-12-01
desktop,840,Product Image Creation,Retail & Consumer Products,Home Furnishings,489,342,376,376,2025-12-07
desktop,840,Creative Presentation Templates,Retail & Consumer Products,Home Furnishings,490,361,372,372,2025-12-02
desktop,840,Wallpaper Tools,Retail & Consumer Products,Home Furnishings,493,318,372,372,2025-12-01
desktop,840,Flyer Maker,Retail & Consumer Products,Home Furnishings,473,353,369,369,2025-12-03
desktop,840,Personalized Holiday Decor,Retail & Consumer Products,Home Furnishings,517,342,368,368,2025-12-03
desktop,840,Sketch Templates,Retail & Consumer Products,Home Furnishings,467,347,367,367,2025-12-02
desktop,840,Flyer Maker,Retail & Consumer Products,Home Furnishings,476,341,365,365,2025-12-01
desktop,840,Custom Photo to Painting Services,Retail & Consumer Products,Home Furnishings,480,318,364,364,2025-12-01
desktop,840,Flyer Maker,Retail & Consumer Products,Home Furnishings,452,345,359,359,2025-12-02
desktop,840,Personalized Holiday Decor,Retail & Consumer Products,Home Furnishings,546,322,359,359,2025-12-02
desktop,840,Creative Presentation Templates,Retail & Consumer Products,Home Furnishings,491,338,359,359,2025-12-01
desktop,840,Digital Planners & Templates,Retail & Consumer Products,Home Furnishings,470,339,357,357,2025-12-03
desktop,840,Wallpaper Tools,Retail & Consumer Products,Home Furnishings,452,314,356,356,2025-12-02
desktop,840,Document Preparation Assistance,Retail & Consumer Products,Home Furnishings,401,350,354,354,2025-12-04
desktop,840,Personalized Word Art,Retail & Consumer Products,Home Furnishings,432,332,353,353,2025-12-02
desktop,840,Canva Templates,Retail & Consumer Products,Home Furnishings,468,341,353,353,2025-12-04
desktop,840,Custom Edible Images,Retail & Consumer Products,Home Furnishings,440,294,353,353,2025-12-01
desktop,840,AI Illustration Generation,Retail & Consumer Products,Home Furnishings,412,292,352,352,2025-12-02
desktop,840,Digital Planners & Templates,Retail & Consumer Products,Home Furnishings,459,337,352,352,2025-12-02
desktop,840,Custom Photo to Painting Services,Retail & Consumer Products,Home Furnishings,460,318,352,352,2025-12-04
desktop,840,Sketch Templates,Retail & Consumer Products,Home Furnishings,462,333,349,349,2025-12-03
desktop,840,Wallpaper Tools,Retail & Consumer Products,Home Furnishings,472,321,349,349,2025-12-04
desktop,840,Personalized Word Art,Retail & Consumer Products,Home Furnishings,460,330,348,348,2025-12-03
desktop,840,Wallpaper Tools,Retail & Consumer Products,Home Furnishings,486,291,348,348,2025-12-05
desktop,840,Digital Planners & Templates,Retail & Consumer Products,Home Furnishings,476,326,347,347,2025-12-01
desktop,840,Interactive Brochure Creation,Retail & Consumer Products,Home Furnishings,455,323,347,347,2025-12-07
desktop,840,Personalized Illustrations,Retail & Consumer Products,Home Furnishings,461,291,347,347,2025-12-01
desktop,840,Design Tools & Plugins,Retail & Consumer Products,Home Furnishings,459,316,347,347,2025-12-05
desktop,840,Personalized Word Art,Retail & Consumer Products,Home Furnishings,448,324,347,347,2025-12-04
desktop,840,Presentation Generation,Retail & Consumer Products,Home Furnishings,406,333,346,346,2025-12-03
desktop,840,Presentation Generation,Retail & Consumer Products,Home Furnishings,400,331,343,343,2025-12-02
desktop,840,Custom Photo Layouts,Retail & Consumer Products,Home Furnishings,466,309,342,342,2025-12-01
desktop,840,Mockup Generator,Retail & Consumer Products,Home Furnishings,431,317,341,341,2025-12-07
desktop,840,Social Media Graphic Design Tool,Retail & Consumer Products,Home Furnishings,444,310,340,340,2025-12-01
desktop,840,Personalized Word Art,Retail & Consumer Products,Home Furnishings,450,309,339,339,2025-12-01
desktop,840,all,Travel & Hospitality,Vehicle Rental Services,11608,5920,6994,6994,2025-12-01
desktop,840,all,Travel & Hospitality,Vehicle Rental Services,11158,5632,6723,6723,2025-12-02
desktop,840,all,Travel & Hospitality,Vehicle Rental Services,10842,5375,6414,6414,2025-12-03
desktop,840,all,Travel & Hospitality,Vehicle Rental Services,10601,5259,6132,6132,2025-12-04
desktop,840,all,Travel & Hospitality,Vehicle Rental Services,8961,4461,5147,5147,2025-12-05
desktop,840,all,Travel & Hospitality,Vehicle Rental Services,7312,3456,4092,4092,2025-12-07
desktop,840,all,Travel & Hospitality,Vehicle Rental Services,5818,2801,3206,3206,2025-12-06
desktop,840,Multi-channel Outreach Automation,Travel & Hospitality,Vehicle Rental Services,339,220,238,238,2025-12-03
desktop,840,Multi-channel Outreach Automation,Travel & Hospitality,Vehicle Rental Services,307,211,235,235,2025-12-02
desktop,840,Klaviyo Consulting,Travel & Hospitality,Vehicle Rental Services,264,205,228,228,2025-12-01
desktop,840,Multi-channel Outreach Automation,Travel & Hospitality,Vehicle Rental Services,274,212,225,225,2025-12-04
desktop,840,Multi-channel Outreach Automation,Travel & Hospitality,Vehicle Rental Services,264,199,221,221,2025-12-01
desktop,840,Travel Hacking & Rewards Programs,Travel & Hospitality,Vehicle Rental Services,401,202,219,219,2025-12-01
desktop,840,Klaviyo Consulting,Travel & Hospitality,Vehicle Rental Services,268,194,216,216,2025-12-02
desktop,840,Appointment Scheduling AI,Travel & Hospitality,Vehicle Rental Services,257,204,211,211,2025-12-01
desktop,840,Klaviyo Consulting,Travel & Hospitality,Vehicle Rental Services,276,188,209,209,2025-12-03
desktop,840,Personalized Outreach Automation,Travel & Hospitality,Vehicle Rental Services,285,197,209,209,2025-12-03
desktop,840,Personalized Outreach Automation,Travel & Hospitality,Vehicle Rental Services,280,190,208,208,2025-12-02
desktop,840,Personalized Outreach Automation,Travel & Hospitality,Vehicle Rental Services,244,186,203,203,2025-12-01
desktop,840,Appointment Scheduling AI,Travel & Hospitality,Vehicle Rental Services,237,193,202,202,2025-12-02
desktop,840,B2B Appointment Setting Services,Travel & Hospitality,Vehicle Rental Services,250,190,202,202,2025-12-03
desktop,840,Transportation Booking Assistance,Travel & Hospitality,Vehicle Rental Services,275,188,201,201,2025-12-01
desktop,840,Omni-Channel Lead Generation,Travel & Hospitality,Vehicle Rental Services,246,179,199,199,2025-12-02
desktop,840,Travel Hacking & Rewards Programs,Travel & Hospitality,Vehicle Rental Services,324,182,195,195,2025-12-02
desktop,840,Personalized Outreach Automation,Travel & Hospitality,Vehicle Rental Services,233,182,194,194,2025-12-04
desktop,840,Appointment Scheduling AI,Travel & Hospitality,Vehicle Rental Services,227,187,192,192,2025-12-03
desktop,840,B2B Appointment Setting Services,Travel & Hospitality,Vehicle Rental Services,228,187,192,192,2025-12-01
desktop,840,Omni-Channel Lead Generation,Travel & Hospitality,Vehicle Rental Services,259,178,191,191,2025-12-03
desktop,840,Appointment Scheduling AI,Travel & Hospitality,Vehicle Rental Services,238,184,190,190,2025-12-04
desktop,840,B2B Appointment Setting Services,Travel & Hospitality,Vehicle Rental Services,237,178,189,189,2025-12-02
desktop,840,B2B Travel Booking Engine,Travel & Hospitality,Vehicle Rental Services,251,168,186,186,2025-12-01
desktop,840,AI Sales Outreach Platform,Travel & Hospitality,Vehicle Rental Services,242,171,184,184,2025-12-03
desktop,840,Logistics & Shipping Guides,Travel & Hospitality,Vehicle Rental Services,282,172,183,183,2025-12-04
desktop,840,Logistics & Shipping Guides,Travel & Hospitality,Vehicle Rental Services,257,170,183,183,2025-12-03
desktop,840,Business Formalities Assistance,Travel & Hospitality,Vehicle Rental Services,200,178,182,182,2025-12-01
desktop,840,Last Minute Hotel Deals,Travel & Hospitality,Vehicle Rental Services,251,170,182,182,2025-12-02
desktop,840,B2B Appointment Setting Services,Travel & Hospitality,Vehicle Rental Services,232,172,181,181,2025-12-04
desktop,840,Omni-Channel Lead Generation,Travel & Hospitality,Vehicle Rental Services,223,165,181,181,2025-12-04
desktop,840,Installment Travel Plans,Travel & Hospitality,Vehicle Rental Services,310,166,180,180,2025-12-01
desktop,840,B2B Travel Booking Engine,Travel & Hospitality,Vehicle Rental Services,257,168,179,179,2025-12-02
desktop,840,Transportation Booking Assistance,Travel & Hospitality,Vehicle Rental Services,284,166,178,178,2025-12-02
desktop,840,Klaviyo Consulting,Travel & Hospitality,Vehicle Rental Services,226,168,178,178,2025-12-04
desktop,840,Last Minute Hotel Deals,Travel & Hospitality,Vehicle Rental Services,260,164,176,176,2025-12-01
desktop,840,Travel Fare Aggregation,Travel & Hospitality,Vehicle Rental Services,273,164,176,176,2025-12-02
desktop,840,Loyalty Program Aggregator,Travel & Hospitality,Vehicle Rental Services,305,167,176,176,2025-12-01
desktop,840,AI-Powered Appointment Setting,Travel & Hospitality,Vehicle Rental Services,211,164,175,175,2025-12-03
desktop,840,AI-Powered Appointment Setting,Travel & Hospitality,Vehicle Rental Services,207,170,175,175,2025-12-01
desktop,840,Shipping Carrier Integration,Travel & Hospitality,Vehicle Rental Services,240,160,173,173,2025-12-03
desktop,840,Airport Express Tickets,Travel & Hospitality,Vehicle Rental Services,273,161,173,173,2025-12-02
desktop,840,Interline Travel Deals,Travel & Hospitality,Vehicle Rental Services,272,157,173,173,2025-12-01
desktop,840,AI-Powered Appointment Setting,Travel & Hospitality,Vehicle Rental Services,201,166,173,173,2025-12-02
desktop,840,Interline Travel Deals,Travel & Hospitality,Vehicle Rental Services,284,159,172,172,2025-12-02
desktop,840,Multi-City Flights,Travel & Hospitality,Vehicle Rental Services,274,160,172,172,2025-12-02
desktop,840,AI Appointment Setting,Travel & Hospitality,Vehicle Rental Services,203,167,172,172,2025-12-01
desktop,840,Frequent Flyer Program Tools,Travel & Hospitality,Vehicle Rental Services,318,159,172,172,2025-12-01
desktop,840,Travel Hacking & Rewards Programs,Travel & Hospitality,Vehicle Rental Services,287,155,171,171,2025-12-03
desktop,840,Domestic Flight Booking,Travel & Hospitality,Vehicle Rental Services,274,158,170,170,2025-12-02
desktop,840,Business Formalities Assistance,Travel & Hospitality,Vehicle Rental Services,185,165,170,170,2025-12-02
desktop,840,Travel Fare Aggregation,Travel & Hospitality,Vehicle Rental Services,256,159,170,170,2025-12-01
desktop,840,Multi-channel Outreach Automation,Travel & Hospitality,Vehicle Rental Services,216,152,168,168,2025-12-05
desktop,840,Omni-Channel Lead Generation,Travel & Hospitality,Vehicle Rental Services,206,149,168,168,2025-12-01
desktop,840,Airline Ticket Consolidator,Travel & Hospitality,Vehicle Rental Services,275,153,167,167,2025-12-02
desktop,840,AI Sales Outreach Platform,Travel & Hospitality,Vehicle Rental Services,202,155,167,167,2025-12-01
desktop,840,AI-Powered Outreach,Travel & Hospitality,Vehicle Rental Services,231,154,167,167,2025-12-03
desktop,840,AI-Powered Appointment Setting,Travel & Hospitality,Vehicle Rental Services,206,160,166,166,2025-12-04
desktop,840,Transportation Booking Platform,Travel & Hospitality,Vehicle Rental Services,248,158,165,165,2025-12-02
desktop,840,Personalized Outreach Software,Travel & Hospitality,Vehicle Rental Services,232,155,165,165,2025-12-03
desktop,840,Meeting Scheduling,Travel & Hospitality,Vehicle Rental Services,193,157,165,165,2025-12-01
desktop,840,AI Sales Outreach Platform,Travel & Hospitality,Vehicle Rental Services,199,153,165,165,2025-12-04
desktop,840,Logistics & Shipping Guides,Travel & Hospitality,Vehicle Rental Services,234,153,165,165,2025-12-01
desktop,840,Business Formalities Assistance,Travel & Hospitality,Vehicle Rental Services,181,157,164,164,2025-12-03
desktop,840,Airline Ticket Comparison,Travel & Hospitality,Vehicle Rental Services,267,145,163,163,2025-12-01
desktop,840,Flight & Train Ticketing,Travel & Hospitality,Vehicle Rental Services,255,151,163,163,2025-12-02
desktop,840,Logistics & Shipping Guides,Travel & Hospitality,Vehicle Rental Services,187,151,162,162,2025-12-02
desktop,840,Flight & Hotel Deals,Travel & Hospitality,Vehicle Rental Services,245,152,162,162,2025-12-02
desktop,840,Flight Booking Guides,Travel & Hospitality,Vehicle Rental Services,250,150,162,162,2025-12-02
desktop,840,Engagement Invitations,Travel & Hospitality,Vehicle Rental Services,199,149,161,161,2025-12-03
desktop,840,Player Meet & Greet,Travel & Hospitality,Vehicle Rental Services,191,150,161,161,2025-12-03
desktop,840,Points & Miles Guides,Travel & Hospitality,Vehicle Rental Services,315,150,160,160,2025-12-01
desktop,840,Meeting Scheduling,Travel & Hospitality,Vehicle Rental Services,189,152,160,160,2025-12-02
desktop,840,Multi-City Flights,Travel & Hospitality,Vehicle Rental Services,242,148,159,159,2025-12-01
desktop,840,Airline Ticket Comparison,Travel & Hospitality,Vehicle Rental Services,261,144,159,159,2025-12-02
desktop,840,B2B Travel Booking Engine,Travel & Hospitality,Vehicle Rental Services,240,140,159,159,2025-12-03
desktop,840,Travel Cost Estimation,Travel & Hospitality,Vehicle Rental Services,206,155,157,157,2025-12-02
desktop,840,AI Appointment Setting,Travel & Hospitality,Vehicle Rental Services,185,152,156,156,2025-12-03
desktop,840,Shipping & Tracking Solutions,Travel & Hospitality,Vehicle Rental Services,211,143,156,156,2025-12-03
desktop,840,Luxury Hotel Deals,Travel & Hospitality,Vehicle Rental Services,229,144,155,155,2025-12-02
desktop,840,Luxury Travel Deals,Travel & Hospitality,Vehicle Rental Services,237,147,155,155,2025-12-02
desktop,840,Transportation Booking Assistance,Travel & Hospitality,Vehicle Rental Services,256,141,155,155,2025-12-03
desktop,840,Shipping Carrier Integration,Travel & Hospitality,Vehicle Rental Services,234,145,155,155,2025-12-04
desktop,840,Travel Booking Rewards,Travel & Hospitality,Vehicle Rental Services,271,145,154,154,2025-12-01
desktop,840,Flight Arrangements,Travel & Hospitality,Vehicle Rental Services,235,143,154,154,2025-12-02
desktop,840,E-commerce Shipping Guides,Travel & Hospitality,Vehicle Rental Services,204,148,154,154,2025-12-03
desktop,840,Last Minute Travel Deals,Travel & Hospitality,Vehicle Rental Services,227,141,154,154,2025-12-02
desktop,840,Embassy Appointment Scheduling,Travel & Hospitality,Vehicle Rental Services,183,148,154,154,2025-12-01
desktop,840,Meeting Scheduling Services,Travel & Hospitality,Vehicle Rental Services,188,148,154,154,2025-12-01
desktop,840,Lead Nurturing Services,Travel & Hospitality,Vehicle Rental Services,185,143,154,154,2025-12-02
desktop,840,Installment Travel Plans,Travel & Hospitality,Vehicle Rental Services,267,139,154,154,2025-12-02
desktop,840,Domestic Flight Booking,Travel & Hospitality,Vehicle Rental Services,245,140,153,153,2025-12-01
desktop,840,Multi-City Flight Search,Travel & Hospitality,Vehicle Rental Services,242,145,153,153,2025-12-02
desktop,840,all,Technology,Government Technology,8360,4330,5083,5083,2025-12-01
desktop,840,all,Technology,Government Technology,8120,4260,4997,4997,2025-12-03
desktop,840,all,Technology,Government Technology,7945,4175,4897,4897,2025-12-02
desktop,840,all,Technology,Government Technology,7979,4128,4832,4832,2025-12-04
desktop,840,all,Technology,Government Technology,7021,3487,4099,4099,2025-12-05
desktop,840,all,Technology,Government Technology,5410,2701,3133,3133,2025-12-07
desktop,840,all,Technology,Government Technology,4235,2073,2425,2425,2025-12-06
desktop,840,Agentic AI Consulting,Technology,Government Technology,233,183,197,197,2025-12-04
desktop,840,Agentic AI Consulting,Technology,Government Technology,246,182,197,197,2025-12-03
desktop,840,Responsible AI Consulting,Technology,Government Technology,246,174,190,190,2025-12-03
desktop,840,Agentic AI Consulting,Technology,Government Technology,251,172,187,187,2025-12-01
desktop,840,Generative AI Consulting,Technology,Government Technology,212,171,183,183,2025-12-03
desktop,840,DataOps Consulting,Technology,Government Technology,232,170,177,177,2025-12-02
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Government Technology,203,162,175,175,2025-12-03
desktop,840,Generative AI Consulting,Technology,Government Technology,205,164,174,174,2025-12-04
desktop,840,Generative AI Consulting,Technology,Government Technology,223,158,170,170,2025-12-01
desktop,840,Responsible AI Consulting,Technology,Government Technology,225,154,169,169,2025-12-04
desktop,840,Fractional Chief AI Officer Services,Technology,Government Technology,214,157,168,168,2025-12-02
desktop,840,Fractional Chief AI Officer Services,Technology,Government Technology,234,158,168,168,2025-12-01
desktop,840,AI Strategy & Roadmapping,Technology,Government Technology,222,150,168,168,2025-12-03
desktop,840,Responsible AI Consulting,Technology,Government Technology,223,155,166,166,2025-12-02
desktop,840,Data Enablement Consulting,Technology,Government Technology,188,150,163,163,2025-12-03
desktop,840,Agentic AI Consulting,Technology,Government Technology,212,148,163,163,2025-12-02
desktop,840,Smartsheet Implementation Services,Technology,Government Technology,209,150,161,161,2025-12-03
desktop,840,Generative AI Integration,Technology,Government Technology,209,149,161,161,2025-12-01
desktop,840,Large Language Model (LLM) Consulting,Technology,Government Technology,218,145,160,160,2025-12-01
desktop,840,DataOps Consulting,Technology,Government Technology,214,143,159,159,2025-12-04
desktop,840,Generative AI Integration,Technology,Government Technology,198,148,158,158,2025-12-02
desktop,840,Large Language Model (LLM) Consulting,Technology,Government Technology,182,148,158,158,2025-12-04
desktop,840,Generative AI Consulting,Technology,Government Technology,204,147,157,157,2025-12-02
desktop,840,Agentic AI Consulting,Technology,Government Technology,209,149,157,157,2025-12-05
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Government Technology,182,149,155,155,2025-12-02
desktop,840,Smartsheet Implementation Services,Technology,Government Technology,194,141,154,154,2025-12-04
desktop,840,Fractional Chief AI Officer Services,Technology,Government Technology,184,146,154,154,2025-12-03
desktop,840,DataOps Consulting,Technology,Government Technology,199,137,153,153,2025-12-03
